Collection,Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google selfuct Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
,blanketblend-crewneck-joshuatree,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0721/2253/products/featcrew-1-s3.jpg?v=1584047555,2
,blanketblend-crewneck-joshuatree,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0721/2253/products/featcrew-1-s2.jpg?v=1584047555,3
,6sockbundle,6 Random Socks,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>There is nothing better than a mystery of super fun comfortable and affordable socks All FEAT socks are designed to be worn with any shoe You can expect the perfect variety of lifestyle dress amp athletic blends to make sure all of your socks needs are met We ve spent years perfecting the blends and manufacturing of our socks The result Premium comfort with designs you ll love and performance you need to get through the daily grind From the gym to the office this box will make sure your feet are covered International Customers International customers will be responsible for potential VAT and customs charges once the product arrives at it s destination</sectionBody></section><section id=""2""><sectionTitle>Size &amp;amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp;amp; Returns</sectionTitle><sectionBody>Free shipping and returns for orders above $75</sectionBody></section><sizes><size instock=""true""><string>SMALL (4-8)</string><variant>17478647545921</variant></size></sizes></sections>",Feat-men,socks,"feat-socks, socks, pack, size-large-9, size-small-4-8",,Title,Default Title,Link,https://featsocks.com/products/6sockbundle,,,,0,,deny,manual,65.00,90.00,True,True,,https://cdn.shopify.com/s/files/1/0721/2253/products/feat-1_6aff025b-98b7-496c-a807-d085009804af.jpg?v=1545355638,1,,FALSE,,,,,,,,,,,,,,,,,,,
,6sockbundle,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0721/2253/products/Screen_Shot_2018-11-21_at_12.24.50_PM_66754692-e31b-467f-bd44-e5976fa364e3.png?v=1545355637,2
,ugly-christmas-sweater-socks-green,Ugly Christmas Sweater Socks (green),"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Tis the season to wear the ugliest socks you can find Unixes socks for every shoe Moisture wicking poly nylon blend</sectionBody></section><section id=""2""><sectionTitle>Size &amp;amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp;amp; Returns</sectionTitle><sectionBody>Free shipping and returns for orders above $75</sectionBody></section><sizes><size instock=""true""><string>SMALL 4-9</string><variant>17600714702913</variant></size><size instock=""true""><string>LARGE 10+</string><variant>17600714735681</variant></size></sizes></sections>",Feat-men,socks,"feat-socks, socks, 1-pair, christmas, feat-socks, size-large, size-small-4-9",,Title,Default Title,Link,https://featsocks.com/products/ugly-christmas-sweater-socks-green,,,,0,,deny,manual,10.00,15.00,True,True,,https://cdn.shopify.com/s/files/1/0721/2253/products/socks-8_a3c8797b-21ba-4e4a-932e-3dbb8b88bc69.jpg?v=1544016643,1,,FALSE,,,,,,,,,,,,,,,,,,,
,ugly-christmas-sweater-socks-red,Ugly Christmas Sweater Socks (red),"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Tis the season to wear the ugliest socks you can find Unixes socks for every shoe Moisture wicking poly nylon blend</sectionBody></section><section id=""2""><sectionTitle>Size &amp;amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp;amp; Returns</sectionTitle><sectionBody>Free shipping and returns for orders above $75</sectionBody></section><sizes><size instock=""true""><string>SMALL 4-9</string><variant>17600711327809</variant></size><size instock=""true""><string>LARGE 10+</string><variant>17600711360577</variant></size></sizes></sections>",Feat-men,socks,"feat-socks, socks, 1-pair, christmas, feat-socks, size-large, size-small-4-9",,Title,Default Title,Link,https://featsocks.com/products/ugly-christmas-sweater-socks-red,,,,0,,deny,manual,10.00,15.00,True,True,,https://cdn.shopify.com/s/files/1/0721/2253/products/socks-11_13b3b6d3-320a-495a-95d4-98bc82aa30be.jpg?v=1544016660,1,,FALSE,,,,,,,,,,,,,,,,,,,
,beersocks,Las Cervezas,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>It s Spanish for beer</sectionBody></section><section id=""2""><sectionTitle>Size &amp;amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp;amp; Returns</sectionTitle><sectionBody>Free shipping and returns for orders above $75</sectionBody></section><sizes><size instock=""true""><string>SMALL (4-8)</string><variant>17454888517697</variant></size></sizes></sections>",Feat-men,socks,"feat-socks, socks, 1-pair, size-large-9, size-small-4-8",,Title,Default Title,Link,https://featsocks.com/products/beersocks,,,,0,,deny,manual,10.00,15.00,True,True,,https://cdn.shopify.com/s/files/1/0721/2253/products/socks-8.jpg?v=1542627031,1,,FALSE,,,,,,,,,,,,,,,,,,,
,90ssocks,The 90's,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Name a better decade I ll wait</sectionBody></section><section id=""2""><sectionTitle>Size &amp;amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp;amp; Returns</sectionTitle><sectionBody>Free shipping and returns for orders above $75</sectionBody></section><sizes><size instock=""true""><string>SMALL (4-8)</string><variant>17460480245825</variant></size><size instock=""false""><string>LARGE (9+)</string><variant>17460480278593</variant></size></sizes></sections>",Feat-men,socks,"feat-socks, socks, 1-pair, size-large-9, size-small-4-8",,Title,Default Title,Link,https://featsocks.com/products/90ssocks,,,,0,,deny,manual,10.00,15.00,True,True,,https://cdn.shopify.com/s/files/1/0721/2253/products/socks-31.jpg?v=1542667358,1,,FALSE,,,,,,,,,,,,,,,,,,,
,18-random-socks-1,18 Random Socks,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>There is nothing better than a mystery of super fun comfortable and affordable socks All FEAT socks are designed to be worn with any shoe You can expect the perfect variety of lifestyle dress amp athletic blends to make sure all of your socks needs are met We ve spent years perfecting the blends and manufacturing of our socks The result Premium comfort with designs you ll love and performance you need to get through the daily grind From the gym to the office this box will make sure your feet are covered International Customers International customers will be responsible for potential VAT and customs charges once the product arrives at it s destination</sectionBody></section><section id=""2""><sectionTitle>Size &amp;amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp;amp; Returns</sectionTitle><sectionBody>Free shipping and returns for orders above $75</sectionBody></section><sizes><size instock=""true""><string>SMALL (4-8)</string><variant>17478598066241</variant></size></sizes></sections>",Feat-men,socks,"feat-socks, socks, 18-pair, pack, size-large-9, size-small-4-8",,Title,Default Title,Link,https://featsocks.com/products/18-random-socks-1,,,,0,,deny,manual,79.00,270.00,True,True,,https://cdn.shopify.com/s/files/1/0721/2253/products/feat-3_e0b755b5-83f9-4ef0-9e68-a46b32bae6cc.jpg?v=1545355631,1,,FALSE,,,,,,,,,,,,,,,,,,,
,hotairballons,The Serengetees,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Some dude named Ryan traveled to 75 countries and took 7 years to find this pattern</sectionBody></section><section id=""2""><sectionTitle>Size &amp;amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp;amp; Returns</sectionTitle><sectionBody>Free shipping and returns for orders above $75</sectionBody></section><sizes><size instock=""true""><string>SMALL (4-8)</string><variant>17460121665601</variant></size></sizes></sections>",Feat-men,socks,"feat-socks, socks, 1-pair, size-large-9, size-small-4-8",,Title,Default Title,Link,https://featsocks.com/products/hotairballons,,,,0,,deny,manual,10.00,15.00,True,True,,https://cdn.shopify.com/s/files/1/0721/2253/products/socks-25.jpg?v=1542667346,1,,FALSE,,,,,,,,,,,,,,,,,,,
,trednysocks,The Trendies,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>It s what all the cool kids are wearing</sectionBody></section><section id=""2""><sectionTitle>Size &amp;amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp;amp; Returns</sectionTitle><sectionBody>Free shipping and returns for orders above $75</sectionBody></section><sizes><size instock=""true""><string>SMALL (4-8)</string><variant>17454980137025</variant></size></sizes></sections>",Feat-men,socks,"feat-socks, socks, 1-pair, size-large-9, size-small-4-8",,Title,Default Title,Link,https://featsocks.com/products/trednysocks,,,,0,,deny,manual,15.00,15.00,True,True,,https://cdn.shopify.com/s/files/1/0721/2253/products/socks-14.jpg?v=1542626891,1,,FALSE,,,,,,,,,,,,,,,,,,,
,willsmithsocks,The West Philadelphia's,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Innnnnnnn West Philadelphia born and raised</sectionBody></section><section id=""2""><sectionTitle>Size &amp;amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp;amp; Returns</sectionTitle><sectionBody>Free shipping and returns for orders above $75</sectionBody></section><sizes><size instock=""true""><string>SMALL (4-8)</string><variant>17454878916673</variant></size><size instock=""true""><string>LARGE (9+)</string><variant>17454878949441</variant></size></sizes></sections>",Feat-men,socks,"feat-socks, socks, 1-pair, size-large-9, size-small-4-8",,Title,Default Title,Link,https://featsocks.com/products/willsmithsocks,,,,0,,deny,manual,15.00,15.00,True,True,,https://cdn.shopify.com/s/files/1/0721/2253/products/socks-7.jpg?v=1571277114,1,,FALSE,,,,,,,,,,,,,,,,,,,
,copy-of-the-slingshots,The Paisleys,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Here for the next 24 hours OR while supplies last These limited edition unisex mid calf lifestyle socks are a new favorite</sectionBody></section><section id=""2""><sectionTitle>Size &amp;amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp;amp; Returns</sectionTitle><sectionBody>Free shipping and returns for orders above $75</sectionBody></section><sizes><size instock=""true""><string>SMALL: 6-9</string><variant>15575133683777</variant></size><size instock=""false""><string>LARGE: 10+</string><variant>15575133716545</variant></size></sizes></sections>",Feat-men,socks,"feat-socks, socks, 1-pair, size-small-6-9",,Title,Default Title,Link,https://featsocks.com/products/copy-of-the-slingshots,,,,85,,deny,manual,15.00,15.00,True,True,,https://cdn.shopify.com/s/files/1/0721/2253/products/socks-54.jpg?v=1542008055,1,,FALSE,,,,,,,,,,,,,,,,,,,
